filename,flag,start,duration,word,tokenized,count_tokens,sp_id_and_ch_id,filename_path
LSP-160993-0051_1,1,6.54,0.53,DOVES,"['do', 'v', 'es']",3,-160993-0051,./train-other-500/3143/160993/3143-160993-0051.flac
LSP-111638-0011_1,1,6.8,0.66,TUNING,"['t', 'un', 'ing']",3,-111638-0011,./train-other-500/7997/111638/7997-111638-0011.flac
LSP-74078-0006_1,1,6.09,0.69,SQUAR,"['s', 'qu', 'ar']",3,-74078-0006,./train-other-500/6636/74078/6636-74078-0006.flac
LSP-121082-0013_1,1,3.0,0.56,CAUGHT,"['ca', 'u', 'ght']",3,-121082-0013,./train-clean-100/60/121082/60-121082-0013.flac
LSP-283227-0028_1,1,13.18,0.58,FOLIO,"['fo', 'li', 'o']",3,-283227-0028,./train-clean-100/8609/283227/8609-283227-0028.flac
LSP-167597-0020_1,1,13.59,0.52,ELDER,"['e', 'ld', 'er']",3,-167597-0020,./train-clean-360/3294/167597/3294-167597-0020.flac
LSP-150894-0013_1,1,8.84,0.5,FLEET,"['f', 'le', 'et']",3,-150894-0013,./train-other-500/2195/150894/2195-150894-0013.flac
LSP-122627-0018_1,1,5.6,0.51,LONELY,"['l', 'one', 'ly']",3,-122627-0018,./train-clean-360/242/122627/242-122627-0018.flac
LSP-224-0018_1,1,10.01,0.5,SHALLOW,"['sh', 'all', 'ow']",3,-224-0018,./train-clean-360/246/224/246-224-0018.flac
LSP-41259-0007_1,1,2.21,0.58,IMPROPER,"['im', 'pro', 'per']",3,-41259-0007,./train-clean-360/5583/41259/5583-41259-0007.flac
LSP-284283-0025_1,1,6.45,0.61,BORDER,"['b', 'or', 'der']",3,-284283-0025,./train-other-500/5076/284283/5076-284283-0025.flac
LSP-39477-0031_1,1,8.32,0.53,ROUNDS,"['r', 'ound', 's']",3,-39477-0031,./train-clean-360/5513/39477/5513-39477-0031.flac
LSP-282926-0050_1,1,14.02,0.52,PLAIT,"['pl', 'a', 'it']",3,-282926-0050,./train-clean-360/8404/282926/8404-282926-0050.flac
LSP-125760-0061_1,1,2.21,0.51,DECEIT,"['de', 'ce', 'it']",3,-125760-0061,./train-other-500/149/125760/149-125760-0061.flac
LSP-25947-0039_1,1,4.89,0.56,ENEMY,"['en', 'e', 'my']",3,-25947-0039,./train-clean-100/5049/25947/5049-25947-0039.flac
LSP-18533-0033_1,1,10.76,0.57,RELATE,"['re', 'l', 'ate']",3,-18533-0033,./train-clean-360/4495/18533/4495-18533-0033.flac
LSP-140047-0026_1,1,1.41,0.58,TUB,"['t', 'u', 'b']",3,-140047-0026,./train-clean-100/1553/140047/1553-140047-0026.flac
LSP-83692-0003_1,1,10.57,0.51,JALAP,"['j', 'al', 'ap']",3,-83692-0003,./train-other-500/7073/83692/7073-83692-0003.flac
LSP-19208-0047_1,1,13.41,0.52,EVERYONE,"['e', 'very', 'one']",3,-19208-0047,./train-clean-360/5448/19208/5448-19208-0047.flac
LSP-46588-0034_1,1,13.37,0.6,SWAYING,"['s', 'way', 'ing']",3,-46588-0034,./train-clean-360/688/46588/688-46588-0034.flac
LSP-66277-0016_1,1,9.81,0.5,COLT,"['co', 'l', 't']",3,-66277-0016,./train-other-500/7197/66277/7197-66277-0016.flac
LSP-76047-0043_1,1,6.46,0.64,LEEDS,"['le', 'ed', 's']",3,-76047-0043,./train-clean-100/7067/76047/7067-76047-0043.flac
LSP-142824-0068_1,1,3.01,0.5,BATTER,"['b', 'at', 'ter']",3,-142824-0068,./train-clean-360/2790/142824/2790-142824-0068.flac
LSP-133226-0043_1,1,10.12,0.72,NOTIONS,"['not', 'ion', 's']",3,-133226-0043,./train-other-500/982/133226/982-133226-0043.flac
LSP-142293-0083_1,1,0.92,0.51,LONGING,"['l', 'ong', 'ing']",3,-142293-0083,./train-other-500/1690/142293/1690-142293-0083.flac
LSP-130517-0002_1,1,5.04,0.63,ALLUDE,"['all', 'u', 'de']",3,-130517-0002,./train-clean-360/1379/130517/1379-130517-0002.flac
LSP-134434-0018_1,1,6.8,0.57,HEROIC,"['her', 'o', 'ic']",3,-134434-0018,./train-clean-360/1296/134434/1296-134434-0018.flac
LSP-125137-0066_1,1,12.67,0.54,MOUNDS,"['m', 'ound', 's']",3,-125137-0066,./train-other-500/978/125137/978-125137-0066.flac
LSP-63718-0042_1,1,4.08,0.5,SKEIN,"['s', 'ke', 'in']",3,-63718-0042,./train-other-500/6311/63718/6311-63718-0042.flac
LSP-81521-0018_1,1,8.27,0.52,ARTLESS,"['art', 'l', 'ess']",3,-81521-0018,./train-other-500/7338/81521/7338-81521-0018.flac
LSP-154736-0006_1,1,10.03,0.51,PACED,"['p', 'ac', 'ed']",3,-154736-0006,./train-clean-360/2427/154736/2427-154736-0006.flac
LSP-142858-0107_1,1,4.54,0.65,THEREFORE,"['there', 'fo', 're']",3,-142858-0107,./train-clean-360/1800/142858/1800-142858-0107.flac
LSP-281511-0020_1,1,2.42,0.54,QUELL,"['qu', 'e', 'll']",3,-281511-0020,./train-other-500/8172/281511/8172-281511-0020.flac
LSP-140221-0022_1,1,8.98,0.56,ORDERLY,"['or', 'der', 'ly']",3,-140221-0022,./train-clean-360/1513/140221/1513-140221-0022.flac
LSP-73957-0045_1,1,10.57,0.64,MANURE,"['man', 'u', 're']",3,-73957-0045,./train-clean-360/4434/73957/4434-73957-0045.flac
LSP-190740-0021_1,1,8.28,0.58,TESTED,"['t', 'est', 'ed']",3,-190740-0021,./train-other-500/4379/190740/4379-190740-0021.flac
LSP-134318-0021_1,1,2.97,0.73,FUNK,"['f', 'un', 'k']",3,-134318-0021,./train-clean-100/1088/134318/1088-134318-0021.flac
LSP-132848-0017_1,1,0.41,0.64,HIMSELF,"['him', 'sel', 'f']",3,-132848-0017,./train-clean-360/1639/132848/1639-132848-0017.flac
LSP-20046-0009_1,1,5.76,0.63,WINCE,"['w', 'in', 'ce']",3,-20046-0009,./train-other-500/4930/20046/4930-20046-0009.flac
LSP-45512-0027_1,1,7.51,0.56,KEPT,"['ke', 'p', 't']",3,-45512-0027,./train-other-500/4511/45512/4511-45512-0027.flac
LSP-27504-0035_1,1,12.34,0.5,ABREAST,"['ab', 're', 'ast']",3,-27504-0035,./train-clean-360/5126/27504/5126-27504-0035.flac
LSP-133224-0049_1,1,15.28,0.74,PANS,"['p', 'an', 's']",3,-133224-0049,./train-clean-360/1046/133224/1046-133224-0049.flac
LSP-4923-0010_1,1,4.35,0.51,SEAMAN,"['se', 'am', 'an']",3,-4923-0010,./train-clean-100/3807/4923/3807-4923-0010.flac
LSP-121311-0001_1,1,9.16,0.54,FUSS,"['f', 'us', 's']",3,-121311-0001,./train-other-500/263/121311/263-121311-0001.flac
LSP-139347-0026_1,1,6.12,0.53,TOOL,"['to', 'o', 'l']",3,-139347-0026,./train-other-500/1559/139347/1559-139347-0026.flac
LSP-74078-0004_1,1,11.21,0.52,AFORE,"['a', 'fo', 're']",3,-74078-0004,./train-other-500/6636/74078/6636-74078-0004.flac
LSP-122839-0027_1,1,3.38,0.55,WRIGHT,"['w', 'ri', 'ght']",3,-122839-0027,./train-other-500/177/122839/177-122839-0027.flac
LSP-138617-0023_1,1,5.75,0.63,THEREFORE,"['there', 'fo', 're']",3,-138617-0023,./train-clean-360/1323/138617/1323-138617-0023.flac
LSP-274115-0016_1,1,5.25,0.5,FOREMAN,"['fo', 're', 'man']",3,-274115-0016,./train-clean-100/8063/274115/8063-274115-0016.flac
LSP-63091-0027_1,1,11.91,0.64,RILLS,"['ri', 'll', 's']",3,-63091-0027,./train-other-500/6284/63091/6284-63091-0027.flac
LSP-7678-0028_1,1,2.33,0.52,REVEAL,"['re', 've', 'al']",3,-7678-0028,./train-clean-100/5322/7678/5322-7678-0028.flac
LSP-72306-0046_1,1,15.31,0.59,URCHIN,"['ur', 'ch', 'in']",3,-72306-0046,./train-other-500/6743/72306/6743-72306-0046.flac
LSP-141425-0043_1,1,11.72,0.63,COMPOSE,"['com', 'po', 'se']",3,-141425-0043,./train-other-500/474/141425/474-141425-0043.flac
LSP-294707-0013_1,1,3.9,0.62,SNAP,"['s', 'n', 'ap']",3,-294707-0013,./train-other-500/8443/294707/8443-294707-0013.flac
LSP-59779-0017_1,1,0.46,0.59,FASTED,"['f', 'ast', 'ed']",3,-59779-0017,./train-other-500/6111/59779/6111-59779-0017.flac
LSP-28913-0017_1,1,8.21,0.55,SHIRT,"['sh', 'ir', 't']",3,-28913-0017,./train-other-500/2297/28913/2297-28913-0017.flac
LSP-155991-0085_1,1,8.51,0.51,FLEET,"['f', 'le', 'et']",3,-155991-0085,./train-other-500/3045/155991/3045-155991-0085.flac
LSP-110054-0031_1,1,0.79,0.5,SELECT,"['se', 'le', 'ct']",3,-110054-0031,./train-clean-360/7982/110054/7982-110054-0031.flac
LSP-132891-0041_1,1,11.69,0.57,KEGS,"['ke', 'g', 's']",3,-132891-0041,./train-clean-360/1093/132891/1093-132891-0041.flac
LSP-282406-0017_1,1,4.3,0.52,GOOSE,"['go', 'o', 'se']",3,-282406-0017,./train-clean-360/8097/282406/8097-282406-0017.flac
LSP-131890-0014_1,1,1.94,0.6,FIX,"['f', 'i', 'x']",3,-131890-0014,./train-clean-360/492/131890/492-131890-0014.flac
LSP-141270-0014_1,1,11.96,0.52,POLAND,"['po', 'l', 'and']",3,-141270-0014,./train-clean-360/1226/141270/1226-141270-0014.flac
LSP-69655-0035_1,1,12.16,0.63,AMUSES,"['am', 'us', 'es']",3,-69655-0035,./train-other-500/6484/69655/6484-69655-0035.flac
LSP-164101-0047_1,1,1.45,0.51,ARENA,"['are', 'n', 'a']",3,-164101-0047,./train-clean-360/2992/164101/2992-164101-0047.flac
LSP-157263-0007_1,1,8.14,0.57,FLIER,"['f', 'li', 'er']",3,-157263-0007,./train-clean-360/2562/157263/2562-157263-0007.flac
LSP-76152-0009_1,1,10.29,0.59,STRODE,"['st', 'ro', 'de']",3,-76152-0009,./train-other-500/6784/76152/6784-76152-0009.flac
LSP-99157-0008_1,1,4.62,0.57,DELIVERY,"['de', 'li', 'very']",3,-99157-0008,./train-clean-360/7498/99157/7498-99157-0008.flac
LSP-92934-0037_1,1,8.02,0.54,DARED,"['d', 'are', 'd']",3,-92934-0037,./train-clean-360/7294/92934/7294-92934-0037.flac
LSP-96498-0000_1,1,4.26,0.72,MONA,"['m', 'on', 'a']",3,-96498-0000,./train-clean-360/4586/96498/4586-96498-0000.flac
LSP-26876-0000_1,1,0.79,0.58,EVERYONE,"['e', 'very', 'one']",3,-26876-0000,./train-other-500/6370/26876/6370-26876-0000.flac
LSP-274392-0032_1,1,9.63,0.52,GODLY,"['go', 'd', 'ly']",3,-274392-0032,./train-other-500/8245/274392/8245-274392-0032.flac
LSP-57348-0019_1,1,10.98,0.59,VESSEL,"['v', 'es', 'sel']",3,-57348-0019,./train-other-500/5951/57348/5951-57348-0019.flac
LSP-185488-0040_1,1,10.13,0.5,FOLDING,"['fo', 'ld', 'ing']",3,-185488-0040,./train-clean-360/4226/185488/4226-185488-0040.flac
LSP-43910-0015_1,1,9.1,0.61,BOILER,"['bo', 'il', 'er']",3,-43910-0015,./train-other-500/4009/43910/4009-43910-0015.flac
LSP-114452-0007_1,1,0.87,0.74,FORTIS,"['for', 't', 'is']",3,-114452-0007,./train-clean-360/6924/114452/6924-114452-0007.flac
LSP-121535-0016_1,1,5.08,0.54,ARMOUR,"['ar', 'm', 'our']",3,-121535-0016,./train-other-500/255/121535/255-121535-0016.flac
LSP-281327-0050_1,1,7.31,0.72,UNHEARD,"['un', 'he', 'ard']",3,-281327-0050,./train-other-500/8441/281327/8441-281327-0050.flac
LSP-130876-0066_1,1,1.87,0.55,AGROUND,"['ag', 'r', 'ound']",3,-130876-0066,./train-clean-360/835/130876/835-130876-0066.flac
LSP-116605-0011_1,1,7.22,0.54,STACY,"['st', 'ac', 'y']",3,-116605-0011,./train-other-500/5183/116605/5183-116605-0011.flac
LSP-166688-0030_1,1,2.43,0.6,STUNT,"['st', 'un', 't']",3,-166688-0030,./train-other-500/3135/166688/3135-166688-0030.flac
LSP-16041-0034_1,1,12.91,0.56,EQUAL,"['e', 'qu', 'al']",3,-16041-0034,./train-clean-100/4680/16041/4680-16041-0034.flac
LSP-291379-0014_1,1,5.51,0.58,FATED,"['f', 'at', 'ed']",3,-291379-0014,./train-clean-360/8619/291379/8619-291379-0014.flac
LSP-123860-0012_1,1,8.64,0.6,SAVOUR,"['sa', 'v', 'our']",3,-123860-0012,./train-clean-100/445/123860/445-123860-0012.flac
LSP-139612-0036_1,1,6.49,0.5,CAKES,"['ca', 'k', 'es']",3,-139612-0036,./train-clean-360/596/139612/596-139612-0036.flac
LSP-19371-0030_1,1,0.81,0.52,PETERS,"['pe', 'ter', 's']",3,-19371-0030,./train-clean-360/5261/19371/5261-19371-0030.flac
LSP-123500-0019_1,1,12.27,0.56,GAVE,"['g', 'a', 've']",3,-123500-0019,./train-clean-360/303/123500/303-123500-0019.flac
LSP-128345-0003_1,1,1.87,0.54,SAINT,"['sa', 'in', 't']",3,-128345-0003,./train-clean-360/192/128345/192-128345-0003.flac
LSP-92805-0020_1,1,13.39,0.57,SEAMS,"['se', 'am', 's']",3,-92805-0020,./train-clean-360/6895/92805/6895-92805-0020.flac
LSP-182317-0000_1,1,2.69,0.63,SEALS,"['se', 'al', 's']",3,-182317-0000,./train-clean-100/3857/182317/3857-182317-0000.flac
LSP-163407-0020_1,1,14.03,0.59,HOTTER,"['ho', 't', 'ter']",3,-163407-0020,./train-other-500/2341/163407/2341-163407-0020.flac
LSP-157959-0022_1,1,2.39,0.65,PROOFS,"['pro', 'of', 's']",3,-157959-0022,./train-other-500/705/157959/705-157959-0022.flac
LSP-11243-0040_1,1,7.1,0.53,DETECT,"['de', 'te', 'ct']",3,-11243-0040,./train-clean-360/666/11243/666-11243-0040.flac
LSP-122863-0003_1,1,2.86,0.54,ENTICING,"['ent', 'ic', 'ing']",3,-122863-0003,./train-clean-360/698/122863/698-122863-0003.flac
LSP-233382-0068_1,1,10.39,0.65,PERCHED,"['per', 'ch', 'ed']",3,-233382-0068,./train-clean-360/8028/233382/8028-233382-0068.flac
LSP-178103-0021_1,1,12.19,0.57,RUNS,"['r', 'un', 's']",3,-178103-0021,./train-other-500/3691/178103/3691-178103-0021.flac
LSP-132826-0025_1,1,2.45,0.5,JONAS,"['j', 'on', 'as']",3,-132826-0025,./train-other-500/1665/132826/1665-132826-0025.flac
LSP-31624-0021_1,1,4.31,0.64,TAAL,"['t', 'a', 'al']",3,-31624-0021,./train-other-500/5439/31624/5439-31624-0021.flac
LSP-150855-0028_1,1,8.57,0.55,ANSELL,"['an', 'se', 'll']",3,-150855-0028,./train-clean-360/2060/150855/2060-150855-0028.flac
LSP-199-0030_1,1,3.28,0.57,LONGED,"['l', 'ong', 'ed']",3,-199-0030,./train-clean-360/98/199/98-199-0030.flac
LSP-142324-0069_1,1,13.08,0.57,FAILS,"['fa', 'il', 's']",3,-142324-0069,./train-other-500/1863/142324/1863-142324-0069.flac
LSP-8371-0043_1,1,11.43,0.76,SAITH,"['sa', 'i', 'th']",3,-8371-0043,./train-other-500/4480/8371/4480-8371-0043.flac
LSP-18509-0049_1,1,13.35,0.57,THOUGH,"['th', 'ou', 'gh']",3,-18509-0049,./train-other-500/5199/18509/5199-18509-0049.flac
LSP-126851-0021_1,1,9.13,0.52,OLDEST,"['o', 'ld', 'est']",3,-126851-0021,./train-clean-360/208/126851/208-126851-0021.flac
LSP-76055-0008_1,1,8.98,0.67,MANAGE,"['man', 'ag', 'e']",3,-76055-0008,./train-clean-360/7120/76055/7120-76055-0008.flac
LSP-282406-0000_1,1,6.74,0.54,PLOWING,"['pl', 'ow', 'ing']",3,-282406-0000,./train-clean-360/8097/282406/8097-282406-0000.flac
LSP-77779-0002_1,1,1.06,0.53,GLOAT,"['g', 'lo', 'at']",3,-77779-0002,./train-clean-360/4064/77779/4064-77779-0002.flac
LSP-123248-0025_1,1,0.35,0.53,ALTERING,"['al', 'ter', 'ing']",3,-123248-0025,./train-other-500/273/123248/273-123248-0025.flac
LSP-132782-0036_1,1,2.44,0.58,FINES,"['f', 'in', 'es']",3,-132782-0036,./train-clean-360/1316/132782/1316-132782-0036.flac
LSP-89874-0015_1,1,10.88,0.53,LONGEST,"['l', 'ong', 'est']",3,-89874-0015,./train-other-500/2724/89874/2724-89874-0015.flac
LSP-258974-0038_1,1,8.37,0.56,WORKER,"['wor', 'k', 'er']",3,-258974-0038,./train-clean-360/8152/258974/8152-258974-0038.flac
LSP-66268-0031_1,1,13.04,0.54,BEFEL,"['be', 'fe', 'l']",3,-66268-0031,./train-other-500/4576/66268/4576-66268-0031.flac
LSP-3984-0085_1,1,12.96,0.68,EXODUS,"['ex', 'od', 'us']",3,-3984-0085,./train-other-500/5245/3984/5245-3984-0085.flac
LSP-274756-0010_1,1,5.59,0.52,EARLE,"['e', 'ar', 'le']",3,-274756-0010,./train-other-500/8443/274756/8443-274756-0010.flac
LSP-54666-0051_1,1,4.91,0.68,KINDEST,"['k', 'ind', 'est']",3,-54666-0051,./train-clean-360/5606/54666/5606-54666-0051.flac
LSP-258960-0002_1,1,13.57,0.5,BEARER,"['be', 'ar', 'er']",3,-258960-0002,./train-clean-360/7994/258960/7994-258960-0002.flac
LSP-142415-0033_1,1,7.7,0.65,CLIME,"['c', 'li', 'me']",3,-142415-0033,./train-other-500/1708/142415/1708-142415-0033.flac
LSP-884-0022_1,1,5.72,0.62,HALS,"['h', 'al', 's']",3,-884-0022,./train-other-500/331/884/331-884-0022.flac
LSP-100442-0029_1,1,12.4,0.61,FAILS,"['fa', 'il', 's']",3,-100442-0029,./train-clean-100/7517/100442/7517-100442-0029.flac
LSP-121720-0006_1,1,13.44,0.72,SESSION,"['s', 'ess', 'ion']",3,-121720-0006,./train-clean-360/115/121720/115-121720-0006.flac
LSP-13269-0009_1,1,12.89,0.53,MENTIONING,"['ment', 'ion', 'ing']",3,-13269-0009,./train-clean-360/4278/13269/4278-13269-0009.flac
LSP-28858-0000_1,1,7.91,0.53,ENTAIL,"['ent', 'a', 'il']",3,-28858-0000,./train-other-500/2694/28858/2694-28858-0000.flac
LSP-150689-0020_1,1,0.69,0.51,EQUAL,"['e', 'qu', 'al']",3,-150689-0020,./train-other-500/2292/150689/2292-150689-0020.flac
LSP-138047-0018_1,1,3.13,0.63,ENTREAT,"['ent', 're', 'at']",3,-138047-0018,./train-clean-360/2127/138047/2127-138047-0018.flac
LSP-283462-0013_1,1,8.48,0.54,OWNER,"['ow', 'n', 'er']",3,-283462-0013,./train-clean-360/8421/283462/8421-283462-0013.flac
LSP-76151-0040_1,1,12.07,0.51,FLING,"['f', 'l', 'ing']",3,-76151-0040,./train-other-500/6784/76151/6784-76151-0040.flac
LSP-52083-0048_1,1,1.73,0.57,PLINY,"['pl', 'in', 'y']",3,-52083-0048,./train-other-500/6236/52083/6236-52083-0048.flac
LSP-57832-0009_1,1,1.56,0.53,TRAIT,"['tr', 'a', 'it']",3,-57832-0009,./train-other-500/6184/57832/6184-57832-0009.flac
LSP-88076-0016_1,1,6.5,0.52,MATING,"['m', 'at', 'ing']",3,-88076-0016,./train-other-500/7121/88076/7121-88076-0016.flac
LSP-105654-0089_1,1,5.81,0.51,CAPEL,"['ca', 'pe', 'l']",3,-105654-0089,./train-other-500/6807/105654/6807-105654-0089.flac
LSP-187024-0018_1,1,11.46,0.59,AMOS,"['a', 'mo', 's']",3,-187024-0018,./train-clean-360/4243/187024/4243-187024-0018.flac
LSP-7157-0057_1,1,4.73,0.61,STACY,"['st', 'ac', 'y']",3,-7157-0057,./train-other-500/3288/7157/3288-7157-0057.flac
LSP-287393-0028_1,1,1.41,0.5,APPROVE,"['ap', 'pro', 've']",3,-287393-0028,./train-other-500/5076/287393/5076-287393-0028.flac
LSP-295462-0016_1,1,11.54,0.56,COAX,"['co', 'a', 'x']",3,-295462-0016,./train-clean-100/8770/295462/8770-295462-0016.flac
LSP-172156-0014_1,1,2.92,0.64,FAIRY,"['fa', 'ir', 'y']",3,-172156-0014,./train-clean-360/3330/172156/3330-172156-0014.flac
LSP-8365-0000_1,1,14.82,0.54,ALLURE,"['all', 'u', 're']",3,-8365-0000,./train-other-500/3547/8365/3547-8365-0000.flac
LSP-135832-0031_1,1,3.25,0.73,LYNX,"['ly', 'n', 'x']",3,-135832-0031,./train-clean-360/1348/135832/1348-135832-0031.flac
LSP-216552-0099_1,1,4.84,0.62,TENANT,"['t', 'en', 'ant']",3,-216552-0099,./train-clean-100/6181/216552/6181-216552-0099.flac
LSP-292560-0041_1,1,7.97,0.51,BEACON,"['be', 'ac', 'on']",3,-292560-0041,./train-other-500/8664/292560/8664-292560-0041.flac
LSP-26659-0074_1,1,0.52,0.57,PAW,"['p', 'a', 'w']",3,-26659-0074,./train-other-500/4841/26659/4841-26659-0074.flac
LSP-130103-0001_1,1,10.72,0.7,TEAMS,"['te', 'am', 's']",3,-130103-0001,./train-clean-360/510/130103/510-130103-0001.flac
LSP-27671-0019_1,1,4.07,0.56,BRIG,"['b', 'ri', 'g']",3,-27671-0019,./train-clean-100/4853/27671/4853-27671-0019.flac
LSP-102526-0016_1,1,6.21,0.51,ROMANUS,"['ro', 'man', 'us']",3,-102526-0016,./train-clean-360/5401/102526/5401-102526-0016.flac
LSP-7622-0035_1,1,2.88,0.51,CORD,"['c', 'or', 'd']",3,-7622-0035,./train-clean-360/4290/7622/4290-7622-0035.flac
LSP-297962-0003_1,1,6.29,0.52,TARTS,"['t', 'art', 's']",3,-297962-0003,./train-other-500/8753/297962/8753-297962-0003.flac
LSP-16813-0006_1,1,0.37,0.61,FEUD,"['fe', 'u', 'd']",3,-16813-0006,./train-other-500/4546/16813/4546-16813-0006.flac
LSP-121896-0013_1,1,6.34,0.5,PEARL,"['pe', 'ar', 'l']",3,-121896-0013,./train-clean-360/115/121896/115-121896-0013.flac
LSP-127705-0025_1,1,14.89,0.52,BOLING,"['bo', 'l', 'ing']",3,-127705-0025,./train-clean-100/254/127705/254-127705-0025.flac
LSP-102413-0024_1,1,3.27,0.5,ROLLS,"['ro', 'll', 's']",3,-102413-0024,./train-other-500/3934/102413/3934-102413-0024.flac
LSP-123135-0018_1,1,10.12,0.77,CONCEIT,"['con', 'ce', 'it']",3,-123135-0018,./train-clean-360/820/123135/820-123135-0018.flac
LSP-109174-0032_1,1,2.78,0.57,SAWING,"['sa', 'w', 'ing']",3,-109174-0032,./train-clean-360/7837/109174/7837-109174-0032.flac
LSP-147110-0040_1,1,5.21,0.6,BEANS,"['be', 'an', 's']",3,-147110-0040,./train-clean-360/2061/147110/2061-147110-0040.flac
LSP-136241-0005_1,1,5.81,0.58,BOUGHT,"['b', 'ou', 'ght']",3,-136241-0005,./train-other-500/1187/136241/1187-136241-0005.flac
LSP-129388-0000_1,1,3.53,0.56,THOUGH,"['th', 'ou', 'gh']",3,-129388-0000,./train-clean-360/986/129388/986-129388-0000.flac
LSP-109658-0067_1,1,2.96,0.64,HEIGHTS,"['he', 'ight', 's']",3,-109658-0067,./train-clean-360/7766/109658/7766-109658-0067.flac
LSP-12332-0061_1,1,11.32,0.59,LINGO,"['l', 'ing', 'o']",3,-12332-0061,./train-clean-360/28/12332/28-12332-0061.flac
LSP-135665-0001_1,1,3.17,0.57,THEREFORE,"['there', 'fo', 're']",3,-135665-0001,./train-other-500/1065/135665/1065-135665-0001.flac
LSP-295197-0025_1,1,11.44,0.7,COLOUR,"['co', 'l', 'our']",3,-295197-0025,./train-clean-360/8718/295197/8718-295197-0025.flac
LSP-57348-0038_1,1,4.86,0.73,BARGE,"['b', 'ar', 'ge']",3,-57348-0038,./train-other-500/5951/57348/5951-57348-0038.flac
LSP-14931-0032_1,1,6.21,0.7,ROOT,"['ro', 'o', 't']",3,-14931-0032,./train-other-500/4447/14931/4447-14931-0032.flac
LSP-142858-0102_1,1,12.98,0.56,KILLS,"['k', 'ill', 's']",3,-142858-0102,./train-clean-360/1800/142858/1800-142858-0102.flac
LSP-32451-0013_1,1,7.18,0.62,SLAY,"['s', 'l', 'ay']",3,-32451-0013,./train-clean-360/5063/32451/5063-32451-0013.flac
LSP-93280-0007_1,1,9.84,0.52,DAMON,"['d', 'am', 'on']",3,-93280-0007,./train-other-500/7320/93280/7320-93280-0007.flac
LSP-178450-0003_1,1,3.54,0.53,MIDAS,"['m', 'id', 'as']",3,-178450-0003,./train-clean-360/2573/178450/2573-178450-0003.flac
LSP-68352-0004_1,1,1.59,0.62,ALSACE,"['al', 'sa', 'ce']",3,-68352-0004,./train-other-500/6568/68352/6568-68352-0004.flac
LSP-121401-0000_1,1,0.35,0.52,MONK,"['m', 'on', 'k']",3,-121401-0000,./train-other-500/3285/121401/3285-121401-0000.flac
LSP-122614-0090_1,1,2.39,0.63,HURON,"['h', 'ur', 'on']",3,-122614-0090,./train-clean-360/1446/122614/1446-122614-0090.flac
LSP-12731-0014_1,1,0.41,0.54,DYES,"['d', 'y', 'es']",3,-12731-0014,./train-clean-360/2481/12731/2481-12731-0014.flac
LSP-283462-0062_1,1,5.36,0.63,CLOTHING,"['c', 'lo', 'thing']",3,-283462-0062,./train-clean-360/8421/283462/8421-283462-0062.flac
LSP-157946-0011_1,1,6.85,0.51,RISEN,"['r', 'is', 'en']",3,-157946-0011,./train-other-500/2671/157946/2671-157946-0011.flac
LSP-58195-0042_1,1,0.57,0.61,OLDEST,"['o', 'ld', 'est']",3,-58195-0042,./train-other-500/6106/58195/6106-58195-0042.flac
LSP-84200-0001_1,1,12.28,0.53,BRAG,"['b', 'r', 'ag']",3,-84200-0001,./train-other-500/8044/84200/8044-84200-0001.flac
LSP-281345-0010_1,1,3.47,0.64,INSECT,"['in', 'se', 'ct']",3,-281345-0010,./train-other-500/7255/281345/7255-281345-0010.flac
LSP-130505-0007_1,1,11.61,0.53,FADE,"['f', 'ad', 'e']",3,-130505-0007,./train-clean-360/1641/130505/1641-130505-0007.flac
LSP-156967-0018_1,1,5.03,0.51,RAVEN,"['ra', 'v', 'en']",3,-156967-0018,./train-clean-360/2999/156967/2999-156967-0018.flac
LSP-137627-0020_1,1,4.19,0.6,ABIDE,"['ab', 'id', 'e']",3,-137627-0020,./train-clean-360/2256/137627/2256-137627-0020.flac
LSP-178109-0021_1,1,13.69,0.59,DUB,"['d', 'u', 'b']",3,-178109-0021,./train-other-500/3691/178109/3691-178109-0021.flac
LSP-59231-0016_1,1,6.97,0.53,SABRE,"['sa', 'b', 're']",3,-59231-0016,./train-other-500/4703/59231/4703-59231-0016.flac
LSP-1811-0023_1,1,16.25,0.52,INWARD,"['in', 'w', 'ard']",3,-1811-0023,./train-other-500/4757/1811/4757-1811-0023.flac
LSP-130296-0023_1,1,7.38,0.54,FIRTH,"['f', 'ir', 'th']",3,-130296-0023,./train-clean-360/606/130296/606-130296-0023.flac
LSP-129292-0029_1,1,5.07,0.73,WORKMAN,"['wor', 'k', 'man']",3,-129292-0029,./train-other-500/377/129292/377-129292-0029.flac
LSP-28433-0008_1,1,1.23,0.55,MANNED,"['man', 'n', 'ed']",3,-28433-0008,./train-clean-100/3235/28433/3235-28433-0008.flac
LSP-130977-0028_1,1,9.37,0.63,ABOUNDS,"['ab', 'ound', 's']",3,-130977-0028,./train-clean-360/373/130977/373-130977-0028.flac
LSP-230929-0027_1,1,5.04,0.76,ASTOUNDING,"['ast', 'ound', 'ing']",3,-230929-0027,./train-other-500/6368/230929/6368-230929-0027.flac
LSP-163612-0084_1,1,6.65,0.59,STAYS,"['st', 'ay', 's']",3,-163612-0084,./train-clean-360/3540/163612/3540-163612-0084.flac
LSP-130184-0076_1,1,3.69,0.54,RAINY,"['r', 'ain', 'y']",3,-130184-0076,./train-clean-360/1547/130184/1547-130184-0076.flac
